사용일자,노선명,역명,승차총승객수,하차총승객수
20251005,경원선,이촌(국립중앙박물관),2256,1735
20251005,경원선,서빙고,1816,1876
20251005,경원선,한남,1474,1346
20251005,경원선,옥수,33,37
20251005,경원선,응봉,956,755
20251005,경원선,왕십리(성동구청),9354,8981
20251005,경원선,청량리(서울시립대입구),11850,14309
20251005,경원선,외대앞,4820,4122
20251005,경원선,신이문,4325,3894
20251005,경원선,석계,3843,3974
20251005,경원선,광운대,4084,3798
20251005,경원선,월계,3173,2878
20251005,경원선,녹천,2240,1859
20251005,경원선,창동,2,0
20251005,경원선,방학,5453,5196
20251005,경원선,도봉,2723,2664
20251005,경원선,도봉산,4375,2956
20251005,경원선,망월사,3639,3666
20251005,경원선,회룡,5880,6238
20251005,경원선,의정부,11923,12144
20251005,경원선,가능,3228,3154
20251005,경원선,녹양,2187,2198
20251005,경원선,양주,4327,4598
20251005,경원선,덕계,2856,2854
20251005,경원선,덕정,3244,3164
20251005,경원선,지행,3889,4206
20251005,경원선,동두천중앙,2012,2237
20251005,경원선,보산,1111,1293
20251005,경원선,동두천,988,1122
20251005,경원선,소요산,1541,1689
20251005,경원선,청산,150,137
20251005,경원선,전곡,1061,1309
20251005,경원선,연천,859,990
20251005,경의선,서울역,877,865
20251005,경의선,신촌,238,254
20251005,경의선,효창공원앞,1236,1321
20251005,경의선,공덕,2115,1533
20251005,경의선,서강대,1170,1106
20251005,경의선,홍대입구,1993,2328
20251005,경의선,가좌,2873,2419
20251005,경의선,디지털미디어시티,1355,1116
20251005,경의선,수색,1031,1006
20251005,경의선,한국항공대,618,589
20251005,경의선,강매,1210,1054
20251005,경의선,행신,3523,3578
20251005,경의선,능곡,2056,1975
20251005,경의선,곡산,264,259
20251005,경의선,백마,3044,2990
20251005,경의선,풍산,3493,3386
20251005,경의선,일산,4937,5052
20251005,경의선,탄현,3469,3187
20251005,경의선,야당,4017,4288
20251005,경의선,운정,2996,2844
20251005,경의선,금릉,2389,2355
20251005,경의선,금촌,4339,4439
20251005,경의선,월롱,809,810
20251005,경의선,파주,784,734
20251005,경의선,문산,3371,3748
20251005,경의선,임진강,57,46
20251005,경의선,운천,5,4
20251005,경인선,개봉,10698,10279
20251005,경인선,오류동,6342,5452
20251005,경인선,역곡,11908,11835
20251005,경인선,부천,20331,20503
20251005,경인선,송내,10097,10127
20251005,경인선,부평,20963,23126
20251005,경인선,백운,3452,3460
20251005,경인선,동암,8460,8781
20251005,경인선,주안,10230,9063
20251005,경인선,제물포,4586,4627
20251005,경인선,동인천,7465,7460
20251005,경인선,인천,3362,3065
20251005,경인선,구일,2654,2327
20251005,경인선,소사,3910,3859
20251005,경인선,부개,4287,4211
20251005,경인선,간석,2842,2764
20251005,경인선,도원,1573,1608
20251005,경인선,온수(성공회대입구),3418,3048
20251005,경인선,중동,4333,4281
20251005,경인선,도화,2142,1991
20251005,경춘선,신내,1187,1091
20251005,경춘선,갈매,1103,954
20251005,경춘선,별내,1287,1041
20251005,경춘선,퇴계원,1506,1497
20251005,경춘선,사릉,894,954
20251005,경춘선,금곡,786,800
20251005,경춘선,평내호평,2653,2786
20251005,경춘선,천마산,856,890
20251005,경춘선,마석,2309,2420
20251005,경춘선,대성리,415,500
20251005,경춘선,청평,1287,1505
20251005,경춘선,상천,249,273
20251005,경춘선,가평,1749,2004
20251005,경춘선,굴봉산,147,128
20251005,경춘선,백양리,92,69
20251005,경춘선,강촌,343,404
20251005,경춘선,김유정,410,524
20251005,경춘선,남춘천,2307,2697
20251005,경춘선,춘천,1377,1327
20251005,공항철도 1호선,서울역,11988,12106
20251005,공항철도 1호선,공덕,1704,2129
20251005,공항철도 1호선,홍대입구,13676,11936
20251005,공항철도 1호선,디지털미디어시티,3484,3123
20251005,공항철도 1호선,마곡나루(서울식물원),3447,3515
20251005,공항철도 1호선,김포공항,7061,4128
20251005,공항철도 1호선,계양,4462,4437
20251005,공항철도 1호선,검암,2982,3256
20251005,공항철도 1호선,청라국제도시,3186,3048
20251005,공항철도 1호선,운서,7545,7682
20251005,공항철도 1호선,공항화물청사,908,865
20251005,공항철도 1호선,인천공항1터미널,12708,15015
20251005,공항철도 1호선,인천공항2터미널,7305,7052
20251005,공항철도 1호선,영종,2977,3009
20251005,과천선,선바위,2562,2423
20251005,과천선,경마공원,603,637
20251005,과천선,대공원,3504,3479
20251005,과천선,과천,2421,2126
20251005,과천선,정부과천청사,3332,3329
20251005,과천선,인덕원,8434,8428
20251005,과천선,평촌,5020,4583
20251005,과천선,범계,10783,10732
20251005,분당선,선릉,2112,2844
20251005,분당선,한티,8001,6897
20251005,분당선,도곡,2431,2176
20251005,분당선,구룡,1147,1010
20251005,분당선,개포동,1752,1696
20251005,분당선,대모산입구,2081,1919
20251005,분당선,수서,7292,9276
20251005,분당선,복정,3,0
20251005,분당선,수원,6642,5909
20251005,분당선,서울숲,5878,5767
20251005,분당선,압구정로데오,7446,8021
20251005,분당선,강남구청,1859,2107
20251005,분당선,선정릉,1568,1266
20251005,분당선,가천대,3477,3285
20251005,분당선,태평,7209,6698
20251005,분당선,모란,8539,8710
20251005,분당선,야탑,9913,11242
20251005,분당선,서현,9735,9850
20251005,분당선,수내,4804,4364
20251005,분당선,정자,5573,5285
20251005,분당선,미금,6050,5987
20251005,분당선,오리,4220,3603
20251005,분당선,이매,3384,3654
20251005,분당선,보정,883,835
20251005,분당선,죽전,5014,5514
20251005,분당선,구성,2949,3116
20251005,분당선,신갈,1569,1633
20251005,분당선,기흥,3982,3744
20251005,분당선,상갈,2336,2395
20251005,분당선,청명,1738,1641
20251005,분당선,영통,3680,3249
20251005,분당선,망포,5091,4426
20251005,분당선,매탄권선,2058,1872
20251005,분당선,수원시청,5586,5451
20251005,분당선,매교,1942,1913
20251005,서해선,김포공항,2409,3795
20251005,서해선,원종,2687,2591
20251005,서해선,부천종합운동장,1161,982
20251005,수인선,고색,1832,1971
20251005,수인선,오목천,2203,1802
20251005,수인선,어천,1172,1021
20251005,수인선,야목,339,356
20251005,수인선,사리,2546,2219
20251005,수인선,달월,67,64
20251005,수인선,월곶,1473,1365
20251005,수인선,소래포구,3672,3852
20251005,수인선,인천논현,2659,2715
20251005,수인선,호구포,1870,1785
20251005,수인선,남동인더스파크,739,641
20251005,수인선,원인재,2447,2522
20251005,수인선,연수,2650,2593
20251005,수인선,송도,1168,1186
20251005,수인선,인하대,2787,2588
20251005,수인선,숭의,2088,1919
20251005,수인선,신포,985,978
20251005,수인선,인천,1102,1530
20251005,신림선,샛강,625,678
20251005,신림선,대방,1488,950
20251005,신림선,서울지방병무청,1393,1395
20251005,신림선,보라매,1579,1292
20251005,신림선,보라매공원,811,942
20251005,신림선,보라매병원,1858,1785
20251005,신림선,당곡,2133,1747
20251005,신림선,신림,1118,1193
20251005,신림선,서원,1987,1510
20251005,신림선,서울대벤처타운,5420,4158
20251005,신림선,관악산(서울대),1454,1330
20251006,경의선,월롱,646,670
20251006,5호선,길동,3019,2980
20251006,5호선,굽은다리(강동구민회관앞),3684,3468
20251006,5호선,명일,2330,2344
20251006,5호선,고덕,2446,2329
20251006,5호선,상일동,3725,3809
20251006,5호선,둔촌동,3763,3644
20251006,5호선,올림픽공원(한국체대),1318,1152
20251006,5호선,방이,1769,1746
20251006,5호선,오금,829,768
20251006,5호선,개롱,1696,1828
20251006,5호선,거여,2839,2764
20251006,5호선,마천,2124,2091
20251006,5호선,강일,1785,1667
20251006,5호선,미사,5797,6017
20251006,5호선,하남풍산,1275,1277
20251006,5호선,하남시청(덕풍·신장),3276,3020
20251006,5호선,하남검단산,3349,3328
20251006,6호선,응암,6818,6864
20251006,6호선,역촌,1584,1854
20251006,6호선,불광,1659,1450
20251006,6호선,독바위,1136,1229
20251006,6호선,연신내,5,0
20251006,6호선,구산,2966,2335
20251006,6호선,새절(신사),4570,4460
20251006,6호선,증산(명지대앞),3590,3611
20251006,6호선,디지털미디어시티,3874,4033
20251006,6호선,월드컵경기장(성산),2512,2443
20251006,6호선,마포구청,4682,4423
20251006,6호선,망원,6660,6893
20251006,6호선,합정,4927,4588
20251006,6호선,상수,4791,4586
20251006,6호선,광흥창(서강),2963,2898
20251006,6호선,대흥(서강대앞),2270,2451
20251006,6호선,공덕,4807,4643
20251006,6호선,효창공원앞,2092,1807
20251006,6호선,삼각지(전쟁기념관),2253,1674
20251006,6호선,녹사평(용산구청),2086,2270
20251006,6호선,이태원,7743,8583
20251006,6호선,한강진,2478,3060
20251006,6호선,버티고개,724,829
20251006,6호선,약수,1163,1144
20251006,6호선,청구,1297,1248
20251006,6호선,신당,2750,2534
20251006,6호선,동묘앞,4867,4290
20251006,6호선,창신,1305,1209
20251006,6호선,보문,2834,2696
20251006,6호선,안암(고대병원앞),3040,2953
20251006,6호선,고려대(종암),3074,2930
20251006,6호선,월곡(동덕여대),3799,3676
20251006,6호선,상월곡(한국과학기술연구원),2345,2131
20251006,6호선,돌곶이,3843,3645
20251006,6호선,석계,4556,4628
20251006,6호선,태릉입구,2126,2200
20251006,6호선,화랑대(서울여대입구),3110,2702
20251006,6호선,봉화산(서울의료원),2679,2570
20251006,6호선,신내,2,0
20251006,7호선,장암,928,565
20251006,7호선,도봉산,2956,3689
20251006,7호선,수락산,5038,4923
20251006,7호선,마들,4818,4531
20251006,7호선,노원,6318,6666
20251006,7호선,중계,4894,4647
20251006,7호선,하계,5522,5277
20251006,7호선,공릉(서울과학기술대),4134,3993
20251006,7호선,태릉입구,3040,2670
20251006,7호선,먹골,3864,3826
20251006,7호선,중화,3902,3796
20251006,7호선,상봉,6154,5860
20251006,7호선,면목,5389,5399
20251006,7호선,사가정,6219,6134
20251006,7호선,용마산(용마폭포공원),2290,2314
20251006,7호선,중곡,3576,3453
20251006,7호선,군자(능동),5145,4182
20251006,7호선,어린이대공원(세종대),4365,4127
20251006,7호선,건대입구,4771,5171
20251006,7호선,자양(뚝섬한강공원),3829,3715
20251006,7호선,청담,2839,3174
20251006,7호선,강남구청,1993,2144
20251006,7호선,학동,2451,2592
20251006,7호선,논현,3167,3489
20251006,7호선,반포,1492,1432
20251006,7호선,고속터미널,13168,5982
20251006,7호선,내방,2896,2847
20251006,7호선,이수,4534,4431
20251006,7호선,남성,3628,3506
20251006,7호선,숭실대입구(살피재),3812,3908
20251006,7호선,상도,3416,3322
20251006,7호선,장승배기,2862,2850
20251006,7호선,신대방삼거리,4824,4773
20251006,7호선,보라매,1908,2057
20251006,7호선,신풍,3991,3902
20251006,7호선,대림(구로구청),7807,7629
20251006,7호선,남구로,5877,5867
20251006,7호선,가산디지털단지,7064,6114
20251006,7호선,철산,6571,6850
20251006,7호선,광명사거리,7286,7350
20251006,7호선,천왕,3510,3503
20251006,7호선,온수(성공회대입구),2733,2832
20251006,8호선,암사역사공원,1714,1603
20251006,8호선,암사,5230,5271
20251006,8호선,천호(풍납토성),5429,6228
20251006,8호선,강동구청,2872,2994
20251006,8호선,몽촌토성(평화의문),2269,2485
20251006,8호선,잠실(송파구청),11169,12324
20251006,8호선,석촌,2739,3203
20251006,8호선,송파,3119,3227
20251006,8호선,가락시장,1936,2237
20251006,8호선,문정,2850,2981
20251006,8호선,장지,4121,3877
20251006,8호선,복정,2219,1954
20251006,8호선,산성,1899,1938
20251006,8호선,남한산성입구(성남법원.검찰청),3965,3814
20251006,8호선,단대오거리,3793,3742
20251006,8호선,신흥,2043,2056
20251006,8호선,수진,1868,1687
20251006,8호선,모란,1810,1612
20251006,8호선,남위례,1865,1855
20251006,9호선,개화,753,655
20251006,9호선,김포공항,4482,9308
20251006,9호선,공항시장,1069,1126
20251006,9호선,신방화,2425,2414
20251006,9호선,마곡나루(서울식물원),4232,4250
20251006,9호선,양천향교,2687,2672
20251006,9호선,가양,7121,7096
20251006,9호선,증미,1740,1753
20251006,9호선,등촌,3542,3672
20251006,9호선,염창,5960,5910
20251006,9호선,신목동,1121,1080
20251006,9호선,선유도,1737,1720
20251006,9호선,당산,5067,5104
20251006,9호선,국회의사당,2126,2082
20251006,9호선,여의도,4705,4033
20251006,9호선,샛강,1045,957
20251006,9호선,노량진,9823,10124
20251006,9호선,노들,1706,1463
20251006,9호선,흑석(중앙대입구),2677,2726
20251006,9호선,동작(현충원),2978,2743
20251006,9호선,구반포,181,178
20251006,9호선,신반포,1104,1073
20251006,9호선,고속터미널,6967,10110
20251006,9호선,사평,1097,1140
20251006,9호선,신논현,8530,8456
20251006,9호선2~3단계,언주,2093,1925
20251006,9호선2~3단계,선정릉,1695,1931
20251006,9호선2~3단계,삼성중앙,1444,1351
20251006,9호선2~3단계,봉은사,12485,0
20251006,9호선2~3단계,종합운동장,1434,1399
20251006,9호선2~3단계,삼전,2646,2547
20251006,9호선2~3단계,석촌고분,2304,2302
20251006,9호선2~3단계,석촌,3155,2729
20251006,9호선2~3단계,송파나루,1894,1879
20251006,9호선2~3단계,한성백제,1022,847
20251006,9호선2~3단계,올림픽공원(한국체대),1986,2154
20251006,9호선2~3단계,둔촌오륜,1174,1197
20251006,9호선2~3단계,중앙보훈병원,2824,2670
20251006,경강선,판교,2239,1762
20251006,경강선,이매,562,363
20251006,경강선,삼동,736,642
20251006,경강선,경기광주,3044,3022
20251006,경강선,초월,1478,1318
20251006,경강선,곤지암,1515,1437
20251006,경강선,신둔도예촌,927,848
20251006,경강선,이천,2593,2713
20251006,경강선,부발,1300,1296
20251006,경강선,세종대왕릉,346,330
20251006,경강선,여주,2861,2413
20251006,경강선,성남,500,477
20251006,경부선,서울역,9158,3454
20251006,경부선,남영,2923,3170
20251006,경부선,용산,41009,38703
20251006,경부선,노량진,4495,4562
20251006,경부선,대방,2977,3446
20251006,경부선,영등포,23795,23255
20251006,경부선,신도림,1009,1306
20251006,경부선,신길,3363,2911
20251006,경부선,구로,6898,6884
20251006,경부선,가산디지털단지,3293,4768
20251006,경부선,금천구청,4055,4407
